,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
209,1910165,20241200000000.0,9912170,09/11/13,t,2.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.65987,151.32173,2,1.0,1.0,1.0,$180.00,2,90,2,2,90,90,2.0,90.0,,t,1,2,7,169,08/12/24,198,23,2,4.91,4.96,4.96,4.97,4.97,4.94,4.83,f,2,2,0,0,1.48
211,1967288,20241200000000.0,9846375,06/11/13,t,1.0,1.0,"['email', 'phone']",t,t,Ryde,,-33.83911,151.12537,3,2.0,2.0,2.0,$215.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,20,31,306,08/12/24,352,31,1,4.82,4.86,4.92,4.86,4.92,4.89,4.81,f,1,1,0,0,2.64
213,1973045,20241200000000.0,9901656,09/11/13,t,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.89852,151.18731,2,1.0,1.0,1.0,$106.00,2,5,1,5,5,5,2.1,5.0,,t,16,45,67,158,08/12/24,136,46,5,4.85,4.86,4.79,4.88,4.9,4.91,4.79,f,2,1,1,0,1.11
214,1979812,20241200000000.0,10217099,23/11/13,t,5.0,6.0,"['email', 'phone']",t,t,Randwick,,-33.92416,151.25359,4,1.0,2.0,2.0,$277.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,2,16,16,288,08/12/24,319,54,0,4.81,4.87,4.65,4.95,4.97,4.96,4.79,f,5,5,0,0,2.38
215,1979927,20241200000000.0,10217099,23/11/13,t,5.0,6.0,"['email', 'phone']",t,t,Randwick,,-33.92112,151.25662,4,1.0,2.0,2.0,$301.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,2,15,18,225,08/12/24,315,78,4,4.79,4.79,4.72,4.79,4.91,4.97,4.78,f,5,5,0,0,2.46
216,1979960,20241200000000.0,10217099,23/11/13,t,5.0,6.0,"['email', 'phone']",t,t,Sydney,,-33.87688,151.2171,8,2.0,4.0,4.0,$830.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,5,7,12,147,08/12/24,345,56,4,4.74,4.76,4.61,4.93,4.91,4.9,4.65,f,5,5,0,0,2.6
226,1957332,20241200000000.0,10117221,19/11/13,t,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.90001,151.18946,2,1.0,1.0,1.0,$133.00,2,730,2,2,730,730,2.0,730.0,,t,0,0,0,0,08/12/24,89,9,0,4.76,4.82,4.85,4.92,4.78,4.89,4.67,f,1,0,1,0,0.67
227,3013026,20241200000000.0,15354654,10/05/14,t,2.0,5.0,"['email', 'phone']",t,t,Sydney,,-33.87562,151.22051,2,1.0,1.0,1.0,$164.00,1,60,1,1,1125,1125,1.0,1125.0,,t,2,6,10,228,08/12/24,855,93,10,4.85,4.84,4.79,4.94,4.94,4.93,4.81,f,1,1,0,0,6.85
228,2012777,20241200000000.0,10355323,01/12/13,t,1.0,1.0,"['email', 'phone']",t,t,Canterbury,,-33.91838,151.11716,8,2.5,3.0,5.0,$292.00,2,90,2,7,90,90,2.1,90.0,,t,6,31,61,204,08/12/24,80,19,1,4.91,4.96,4.91,4.96,4.94,4.61,4.72,f,1,1,0,0,0.61
233,2058631,20241200000000.0,10540179,10/12/13,t,4.0,7.0,"['email', 'phone']",t,t,Marrickville,,-33.88973,151.17119,2,,,,,3,1124,3,5,1124,1124,3.2,1124.0,,t,0,0,0,1,08/12/24,288,6,0,4.79,4.91,4.83,4.92,4.92,4.85,4.75,f,4,4,0,0,2.16
234,2062003,20241200000000.0,5751656,03/04/13,t,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.8626,151.16442,3,2.5,2.0,2.0,$183.00,3,35,2,3,35,35,3.0,35.0,,t,0,1,1,62,08/12/24,119,13,2,4.91,4.93,4.9,4.94,4.96,4.8,4.88,f,1,1,0,0,0.91
235,2072184,20241200000000.0,7432661,11/07/13,t,1.0,7.0,"['email', 'phone']",t,t,Waverley,,-33.8902,151.27423,7,1.0,3.0,4.0,$516.00,2,200,1,30,1125,1125,9.1,1125.0,,t,7,22,37,172,08/12/24,111,31,5,4.77,4.8,4.77,4.95,4.97,4.94,4.55,f,1,1,0,0,0.84
236,2077065,20241200000000.0,10614585,14/12/13,t,3.0,3.0,"['email', 'phone']",t,t,Warringah,,-33.783543,151.287643,4,1.0,2.0,3.0,$431.00,4,150,2,4,150,150,4.0,150.0,,t,3,13,25,279,08/12/24,100,7,0,4.8,4.78,4.7,4.92,4.95,4.83,4.58,f,1,1,0,0,0.76
244,2079709,20241200000000.0,10625912,15/12/13,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89367,151.28323,2,1.0,1.0,1.0,$293.00,2,700,2,2,700,700,2.0,700.0,,t,14,20,24,25,08/12/24,47,4,1,4.68,4.62,4.81,4.91,4.96,4.98,4.64,f,1,1,0,0,0.42
247,2099368,20241200000000.0,10707598,19/12/13,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.66284,151.3233,2,1.0,1.0,1.0,$295.00,3,365,2,3,1125,1125,3.0,1125.0,,t,4,21,41,316,08/12/24,222,9,0,4.91,4.88,4.96,4.96,4.96,4.94,4.82,f,1,1,0,0,1.68
251,2160836,20241200000000.0,11026509,04/01/14,t,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.88859,151.27103,2,1.0,1.0,1.0,$300.00,2,730,2,21,730,730,16.7,730.0,,t,1,8,21,264,08/12/24,210,13,1,4.77,4.72,4.57,4.89,4.86,4.87,4.63,f,1,1,0,0,1.6
256,3194787,20241200000000.0,3181256,07/08/12,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.9439621,151.25807189941406,2,,,,,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,08/12/24,12,6,1,4.92,4.83,4.83,4.75,5.0,5.0,4.58,f,2,1,1,0,0.16
257,3197590,20241200000000.0,6322943,10/05/13,t,1.0,5.0,"['email', 'phone']",t,t,Sydney,,-33.87057,151.23038,2,1.0,1.0,1.0,$170.00,2,365,2,2,365,365,2.0,365.0,,t,5,26,31,283,08/12/24,134,18,1,4.9,4.88,4.9,4.94,4.92,4.94,4.75,f,1,1,0,0,1.14
259,3208831,20241200000000.0,16257680,01/06/14,t,1.0,1.0,"['email', 'phone']",t,t,Mosman,,-33.83956,151.23505,2,1.0,1.0,1.0,$183.00,3,365,3,4,365,365,3.2,365.0,,t,5,21,30,108,08/12/24,315,36,3,4.9,4.95,4.81,4.97,4.97,4.97,4.87,f,1,1,0,0,2.51
260,3209018,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Woollahra,,-33.8831,151.22676,6,2.5,3.0,3.0,$430.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,16,46,137,08/12/24,2,0,0,4.5,5.0,4.0,5.0,5.0,5.0,4.5,f,59,59,0,0,0.02
261,2172385,20241200000000.0,11027939,05/01/14,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.67616,151.31485,4,1.0,2.0,3.0,$350.00,7,365,7,7,1125,1125,7.0,1125.0,,t,3,4,8,258,08/12/24,199,7,1,4.92,4.96,4.86,4.93,4.96,4.96,4.76,t,1,1,0,0,1.51
262,2188156,20241200000000.0,1261500,07/10/11,t,5.0,7.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87259,151.22414,4,,1.0,,,7,120,5,12,120,120,7.0,120.0,,t,1,4,11,12,08/12/24,301,19,1,4.79,4.89,4.77,4.91,4.92,4.85,4.76,f,5,5,0,0,2.3
265,2218225,20241200000000.0,11317238,15/01/14,t,10.0,11.0,"['email', 'phone']",t,t,Randwick,,-33.90798,151.23899,7,1.0,2.0,4.0,$357.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,17,47,234,08/12/24,141,13,2,4.67,4.73,4.76,4.59,4.76,4.74,4.51,f,2,2,0,0,1.29
266,2223142,20241200000000.0,11319478,15/01/14,t,2.0,3.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88846,151.28265,4,,2.0,,,4,356,4,4,356,356,4.0,356.0,,t,1,1,1,1,08/12/24,15,1,0,5.0,4.93,5.0,5.0,5.0,5.0,4.87,t,1,1,0,0,0.13
268,2256516,20241200000000.0,11523433,21/01/14,t,1.0,5.0,"['email', 'phone']",t,t,North Sydney,,-33.84806,151.20573,4,1.0,1.0,2.0,$289.00,2,1125,2,5,1125,1125,2.1,1125.0,,t,5,9,9,175,08/12/24,180,11,1,4.84,4.85,4.71,4.87,4.83,4.95,4.77,f,1,1,0,0,1.37
271,3220450,20241200000000.0,258055539,25/04/19,t,60.0,97.0,"['email', 'phone']",t,t,Marrickville,,-33.89658,151.17146,4,1.0,2.0,2.0,$252.00,2,1125,2,3,1125,1125,2.3,1125.0,,t,11,25,44,165,08/12/24,504,38,3,4.92,4.9,4.89,4.97,4.98,4.88,4.84,f,54,54,0,0,3.95
273,3273113,20241200000000.0,15622649,17/05/14,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.66353,151.32114,2,1.0,1.0,1.0,$263.00,1,14,1,2,14,14,1.0,14.0,,t,15,45,75,76,08/12/24,80,47,3,4.99,4.98,5.0,5.0,4.95,4.96,4.84,f,1,1,0,0,3.8
277,2285490,20241200000000.0,11454671,19/01/14,t,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87727,151.21314,2,1.0,1.0,1.0,$240.00,2,1125,1,2,1125,1125,2.0,1125.0,,t,4,7,16,171,08/12/24,430,73,7,4.92,4.93,4.91,4.93,4.96,4.9,4.83,f,1,1,0,0,3.26
279,2291780,20241200000000.0,11707721,27/01/14,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.90643,151.18179,4,2.0,2.0,2.0,$200.00,3,92,3,3,1125,1125,3.0,1125.0,,t,1,25,46,83,08/12/24,118,9,3,4.85,4.92,4.76,4.85,4.95,4.83,4.76,f,1,1,0,0,0.89
280,2292211,20241200000000.0,11710316,27/01/14,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.74177,151.2893,4,1.0,2.0,2.0,$115.00,5,60,5,5,1125,1125,5.0,1125.0,,t,0,0,0,105,08/12/24,108,11,0,4.85,4.92,4.96,4.96,4.95,4.71,4.84,t,1,1,0,0,0.84
283,2316066,20241200000000.0,11677823,27/01/14,t,2.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.75689,151.28514,5,2.0,2.0,3.0,$188.00,7,1125,1,7,1125,1125,7.0,1125.0,,t,0,0,2,73,08/12/24,48,13,1,4.9,4.87,4.85,4.81,4.91,4.87,4.85,f,1,1,0,0,0.37
285,2328016,20241200000000.0,1428322,21/11/11,t,2.0,8.0,"['email', 'phone']",t,t,Marrickville,,-33.90474,151.17388,1,1.0,1.0,1.0,$106.00,4,60,4,7,60,60,4.3,60.0,,t,14,44,74,75,08/12/24,36,9,1,4.67,4.63,4.43,4.89,4.8,4.86,4.59,f,2,1,1,0,0.27
289,3305263,20241200000000.0,356944,21/01/11,t,1.0,1.0,"['email', 'phone']",t,t,Ashfield,,-33.89879,151.13393,2,1.0,1.0,1.0,$110.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,2,19,19,60,08/12/24,245,27,5,4.87,4.91,4.92,4.93,4.96,4.81,4.79,f,1,1,0,0,1.94
290,3335117,20241200000000.0,8294365,21/08/13,t,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87557995,151.22005891799927,3,,2.0,,,4,10,2,3,10,10,2.4,10.0,,t,0,0,0,0,08/12/24,79,6,1,4.94,4.91,4.89,4.96,4.93,4.98,4.84,f,1,1,0,0,0.88
296,2392859,20241200000000.0,4551633,02/01/13,t,2.0,3.0,"['email', 'phone']",t,t,Manly,,-33.79456,151.27609,4,2.0,2.0,2.0,$700.00,1,1125,2,2,1125,1125,2.0,1125.0,,t,7,35,56,82,08/12/24,288,18,4,4.91,4.92,4.92,4.98,4.96,4.78,4.84,f,1,1,0,0,2.24
297,2396968,20241200000000.0,12246300,14/02/14,t,2.0,2.0,['phone'],t,t,Hunters Hill,,-33.83288,151.15096,2,1.0,1.0,1.0,$141.00,1,90,1,1,90,90,1.0,90.0,,t,3,14,37,123,08/12/24,270,114,11,4.77,4.84,4.74,4.95,4.95,4.86,4.83,t,1,1,0,0,9.93
299,2434101,20241200000000.0,12440693,21/02/14,t,1.0,2.0,"['email', 'phone']",t,t,Camden,,-34.05702,150.70853,2,1.0,1.0,1.0,$90.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,22,52,82,357,08/12/24,465,70,8,4.79,4.89,4.81,4.93,4.91,4.88,4.85,f,1,1,0,0,3.96
303,2468217,20241200000000.0,12624248,26/02/14,t,1.0,2.0,"['email', 'phone']",t,t,Ashfield,,-33.87896,151.14104,2,1.0,1.0,1.0,$150.00,2,1125,1,3,1125,1125,2.1,1125.0,,t,3,20,50,140,08/12/24,58,20,0,4.67,4.72,4.62,4.9,4.83,4.9,4.62,f,1,1,0,0,0.51
305,3407081,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Waverley,,-33.89742,151.2749,4,,2.0,,,5,90,5,21,1125,1125,10.0,1125.0,,t,0,0,0,0,08/12/24,31,10,1,4.71,4.87,4.65,4.9,4.97,5.0,4.74,f,59,59,0,0,0.26
308,3426001,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Waverley,,-33.89823,151.27226,5,,3.0,,,5,90,5,21,1125,1125,8.6,1125.0,,t,0,0,0,0,08/12/24,12,0,0,4.5,4.58,4.5,4.92,5.0,4.92,4.42,f,59,59,0,0,0.1
310,3489542,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Sydney,,-33.87694,151.22662,4,1.0,2.0,2.0,$390.00,5,90,5,21,90,90,16.8,90.0,,t,0,0,0,68,08/12/24,2,0,0,3.5,4.0,4.0,4.0,4.0,4.0,1.0,f,59,59,0,0,0.02
311,3489739,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Sydney,,-33.89611,151.21475,4,2.0,2.0,2.0,$303.00,5,90,5,21,90,90,7.8,90.0,,t,12,22,43,44,08/12/24,21,6,1,4.71,4.81,4.9,4.71,4.81,4.86,4.67,f,59,59,0,0,0.17
312,2506504,20241200000000.0,12829634,05/03/14,t,3.0,3.0,"['email', 'phone']",t,t,Marrickville,,-33.89778,151.16822,1,1.0,1.0,1.0,$128.00,3,150,1,10,1125,1125,3.1,1125.0,,t,9,39,69,160,08/12/24,186,21,1,4.88,4.91,4.95,4.97,4.96,4.81,4.83,t,3,0,3,0,1.62
313,2509648,20241200000000.0,12704811,01/03/14,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.62981,151.33155,2,1.0,0.0,1.0,$135.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,2,11,23,248,08/12/24,242,38,2,4.93,4.95,4.92,4.99,5.0,4.96,4.91,f,1,1,0,0,1.99
317,2546323,20241200000000.0,13037683,11/03/14,t,1.0,1.0,"['email', 'phone']",t,t,Willoughby,,-33.798508,151.215561,4,1.0,0.0,2.0,$111.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,4,5,255,08/12/24,271,23,0,4.76,4.81,4.69,4.92,4.91,4.8,4.77,t,1,1,0,0,2.08
319,2547558,20241200000000.0,12979499,10/03/14,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88385,151.17607,4,2.0,2.0,3.0,$361.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,4,22,26,246,08/12/24,322,35,1,4.93,4.96,4.92,4.94,4.97,4.85,4.86,f,1,1,0,0,2.55
320,2561006,20241200000000.0,10007090,14/11/13,t,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.87529,151.22545,2,1.0,1.0,1.0,$149.00,5,1125,3,5,1125,1125,5.0,1125.0,,t,6,36,47,322,08/12/24,195,18,3,4.7,4.84,4.89,4.93,4.84,4.86,4.67,t,3,3,0,0,2.13
321,3499364,20241200000000.0,3046924,24/07/12,t,96.0,184.0,"['email', 'phone']",t,t,Sydney,,-33.87864,151.21686,4,3.0,0.0,2.0,$200.00,90,1125,90,90,7,1125,90.0,59.0,,t,16,46,76,351,08/12/24,33,4,0,4.76,4.67,4.52,4.91,4.76,4.88,4.48,f,65,65,0,0,0.29
322,3513529,20241200000000.0,17691171,05/07/14,t,2.0,4.0,"['email', 'phone']",t,t,Pittwater,,-33.62866,151.33636,8,3.5,4.0,0.0,"$1,650.00",2,1125,2,2,1125,1125,2.0,1125.0,,t,11,37,67,342,08/12/24,32,0,0,4.88,4.91,4.53,5.0,4.97,4.91,4.34,f,1,1,0,0,0.26
323,3513769,20241200000000.0,10469992,06/12/13,t,6.0,11.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.90656,151.26392,2,1.0,1.0,1.0,$250.00,5,180,1,8,1125,1125,5.0,1125.0,,t,7,35,37,312,08/12/24,203,25,0,4.67,4.71,4.7,4.83,4.81,4.92,4.64,f,6,6,0,0,1.61
324,3518136,20241200000000.0,17714205,06/07/14,t,17.0,19.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79639,151.28638,4,1.0,2.0,4.0,$426.00,2,1125,2,21,1125,1125,9.9,1125.0,,t,2,15,17,136,08/12/24,267,26,3,4.76,4.8,4.72,4.81,4.91,4.98,4.66,f,7,7,0,0,2.34
326,3534385,20241200000000.0,14298987,15/04/14,t,2.0,2.0,"['email', 'phone']",t,t,Liverpool,,-33.95667,150.8944,4,1.0,2.0,3.0,$104.00,2,7,2,3,7,7,2.3,7.0,,t,13,19,26,26,08/12/24,271,10,0,4.67,4.73,4.75,4.89,4.82,4.69,4.71,f,2,2,0,0,2.18
330,2565041,20241200000000.0,13131797,14/03/14,t,2.0,2.0,"['email', 'phone']",t,f,Manly,,-33.78927,151.28673,7,1.0,3.0,4.0,$825.00,2,90,1,2,90,90,2.0,90.0,,t,7,22,34,260,08/12/24,47,6,0,4.74,4.83,4.72,4.96,4.94,4.96,4.49,f,2,2,0,0,0.39
332,2608366,20241200000000.0,1990305,22/03/12,t,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.894718,151.187958,2,1.0,1.0,1.0,$218.00,3,30,3,5,30,30,3.1,30.0,,t,3,11,11,131,08/12/24,422,39,4,4.86,4.89,4.87,4.96,4.92,4.95,4.77,f,2,2,0,0,3.29
337,2672392,20241200000000.0,150595,23/06/10,t,7.0,11.0,"['email', 'phone']",t,t,Waverley,,-33.90529,151.26255,2,1.0,1.0,1.0,$254.00,6,180,1,6,1125,1125,6.0,1125.0,,t,0,0,4,58,08/12/24,30,6,0,4.93,4.83,4.9,4.97,5.0,4.97,4.83,t,1,1,0,0,0.28
339,2681223,20241200000000.0,9656582,27/10/13,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Sutherland Shire,,-34.0645,151.15372,4,1.0,2.0,3.0,$177.00,30,730,30,30,1125,1125,30.0,1125.0,,t,0,13,23,298,08/12/24,46,1,0,4.41,4.52,4.09,4.87,4.78,4.87,4.33,t,1,1,0,0,0.4
340,3585821,20241200000000.0,17985697,12/07/14,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.89297,151.19776,2,1.0,1.0,1.0,$162.00,4,365,4,4,365,365,4.0,365.0,,t,0,8,11,12,08/12/24,51,13,0,4.98,5.0,4.96,5.0,5.0,5.0,4.96,f,1,1,0,0,0.45
341,3600691,20241200000000.0,18141445,15/07/14,t,2.0,2.0,"['email', 'phone']",t,t,Penrith,,-33.74559,150.73931,4,1.0,1.0,2.0,$54.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,11,20,41,295,08/12/24,268,22,4,4.86,4.9,4.88,4.96,4.91,4.81,4.87,f,2,0,2,0,2.17
344,3645790,20241200000000.0,18416397,19/07/14,t,2.0,2.0,"['email', 'phone']",t,t,Randwick,,-33.92294693,151.25723266601562,6,1.0,2.0,5.0,$593.00,2,1125,1,4,1125,1125,2.1,1125.0,,t,0,0,0,0,08/12/24,133,61,6,4.99,4.97,4.97,4.99,5.0,4.99,4.91,f,2,2,0,0,1.12
348,2694793,20241200000000.0,13791976,01/04/14,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88886,151.217,2,1.0,1.0,1.0,$144.00,1,21,1,1,21,21,1.0,21.0,,t,0,6,10,88,08/12/24,753,94,7,4.93,4.96,4.94,4.98,4.97,4.95,4.89,f,1,0,1,0,5.84
349,2703494,20241200000000.0,1990305,22/03/12,t,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.894718,151.187958,2,1.0,1.0,1.0,$166.00,3,30,3,4,30,30,3.0,30.0,,t,12,42,68,245,08/12/24,448,33,3,4.81,4.87,4.9,4.94,4.89,4.91,4.75,f,2,2,0,0,3.86
352,2739990,20241200000000.0,14020607,07/04/14,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.64745,151.30511,6,4.0,3.0,3.0,$943.00,2,60,1,2,60,60,2.0,60.0,,t,9,31,38,291,08/12/24,163,13,2,4.88,4.9,4.81,4.95,4.92,4.94,4.7,f,1,1,0,0,1.33
355,3715176,20241200000000.0,10469992,06/12/13,t,6.0,11.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.90682,151.26427,2,1.0,1.0,1.0,$171.00,5,180,1,7,1125,1125,5.0,1125.0,,t,2,32,62,316,08/12/24,191,15,0,4.63,4.72,4.77,4.84,4.86,4.85,4.71,f,6,6,0,0,1.53
356,3796402,20241200000000.0,19496247,05/08/14,t,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.839399,151.213024,2,1.0,1.0,1.0,$144.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,1,10,15,207,08/12/24,214,53,4,4.73,4.78,4.78,4.83,4.87,4.73,4.64,f,1,1,0,0,1.72
357,3803454,20241200000000.0,2351917,12/05/12,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90182,151.18166,7,,4.0,,,5,25,5,5,25,25,5.0,25.0,,t,0,0,0,0,08/12/24,3,1,0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,f,2,2,0,0,0.02
358,3812319,20241200000000.0,19598833,06/08/14,t,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79767,151.28524,2,1.0,0.0,1.0,$195.00,3,730,3,3,730,730,3.0,730.0,,t,3,3,24,105,08/12/24,43,12,3,4.79,4.67,4.84,4.79,4.7,4.95,4.71,f,1,1,0,0,0.38
359,3817911,20241200000000.0,19628833,07/08/14,t,3.0,5.0,"['email', 'phone']",t,t,Manly,,-33.79783,151.2661,2,1.5,1.0,1.0,$252.00,3,1125,3,5,1125,1125,3.3,1125.0,,t,2,8,31,306,08/12/24,63,11,2,4.83,4.78,4.73,4.94,4.87,4.9,4.73,f,2,2,0,0,0.64
360,3820441,20241200000000.0,954713,11/08/11,t,3.0,5.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.76611,151.18298,1,2.0,1.0,1.0,$47.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,1,1,1,1,08/12/24,130,11,5,4.83,4.89,4.84,4.95,4.94,4.68,4.86,f,3,0,3,0,1.04
361,2749926,20241200000000.0,7619672,21/07/13,t,2.0,5.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88068,151.22636,2,1.0,0.0,1.0,$130.00,21,95,6,21,95,95,20.5,95.0,,t,1,3,3,42,08/12/24,117,10,1,4.76,4.86,4.78,4.91,4.9,4.92,4.77,f,1,1,0,0,0.91
365,2796779,20241200000000.0,14301667,15/04/14,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8845,151.27364,2,1.0,1.0,1.0,$276.00,3,300,3,5,1125,1125,3.1,1125.0,,t,18,38,50,319,08/12/24,54,25,2,4.89,4.91,4.7,4.96,4.96,4.96,4.77,f,1,1,0,0,0.42
367,2811738,20241200000000.0,14184077,12/04/14,t,4.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.87278,151.21938,6,2.5,3.0,3.0,$978.00,3,100,3,5,1125,1125,3.0,1125.0,,t,18,48,74,253,08/12/24,227,19,0,4.85,4.93,4.88,4.88,4.93,4.43,4.7,t,1,1,0,0,2.09
368,2832968,20241200000000.0,1746722,13/02/12,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89104,151.28358,3,1.0,2.0,2.0,$213.00,2,90,1,2,90,90,2.0,90.0,,t,4,14,20,34,08/12/24,111,33,5,4.71,4.83,4.62,4.89,4.89,4.97,4.71,f,1,1,0,0,0.88
373,3917413,20241200000000.0,20293224,20/08/14,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.60833,151.32808,2,1.0,1.0,1.0,$299.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,1,1,08/12/24,441,15,0,4.9,4.86,4.95,4.95,4.95,4.79,4.65,f,1,1,0,0,3.55
375,2846817,20241200000000.0,2351917,12/05/12,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90116,151.18701,4,,2.0,,,90,365,90,90,1125,1125,90.0,1125.0,,t,0,0,0,63,08/12/24,84,10,0,4.86,4.89,4.71,4.92,4.98,4.92,4.79,f,2,2,0,0,0.65
380,2908693,20241200000000.0,14859722,28/04/14,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Lane Cove,,-33.83036,151.18837,2,1.0,1.0,1.0,$185.00,90,365,90,90,365,365,90.0,365.0,,t,0,1,1,96,08/12/24,115,7,0,4.94,4.99,4.97,4.98,4.97,4.95,4.88,f,2,2,0,0,0.9
383,3946228,20241200000000.0,1122857,07/09/11,t,1.0,1.0,"['email', 'phone']",t,t,Woollahra,,-33.8879508,151.24471,2,1.0,1.0,1.0,$272.00,2,160,2,10,1125,1125,2.4,1125.0,,t,2,14,27,289,08/12/24,30,22,2,4.97,4.93,4.93,4.97,4.97,4.9,4.87,f,1,1,0,0,1.43
384,3948647,20241200000000.0,775624,04/07/11,t,2.0,2.0,"['email', 'phone']",t,f,Sydney,,-33.86763,151.22546,2,1.0,0.0,1.0,$145.00,22,352,22,22,352,352,22.0,352.0,,t,4,4,4,76,08/12/24,141,6,0,4.83,4.91,4.79,4.55,4.93,4.9,4.83,f,1,1,0,0,1.13
387,3988362,20241200000000.0,18423808,19/07/14,t,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.89205,151.27023,6,1.0,2.0,3.0,$685.00,5,730,5,5,1125,1125,5.0,1125.0,,t,7,14,18,254,08/12/24,333,37,1,4.87,4.9,4.86,4.96,4.95,4.88,4.72,f,1,1,0,0,2.68
388,2920687,20241200000000.0,14727156,25/04/14,t,2.0,3.0,"['email', 'phone']",t,t,Randwick,,-33.91737,151.24656,4,1.0,2.0,2.0,$246.00,5,365,2,5,365,365,4.9,365.0,,t,6,14,23,164,08/12/24,165,19,3,4.92,4.93,4.97,4.97,4.96,4.86,4.8,f,2,2,0,0,1.28
