,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3781,36506833,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.844318,151.204163,2,1.0,1.0,1.0,$309.00,3,365,2,21,365,365,13.9,365.0,,t,19,30,33,202,08/12/24,102,18,0,4.75,4.86,4.7,4.77,4.72,4.98,4.7,t,194,194,0,0,1.59
3803,36168643,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.83218,151.23145,4,1.0,2.0,2.0,$251.00,3,365,2,21,365,365,13.9,365.0,,t,0,0,0,160,08/12/24,19,0,0,4.68,4.58,4.58,4.84,4.89,4.84,4.37,t,194,194,0,0,0.29
3817,37519785,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87922,151.18134,2,1.0,0.0,0.0,$149.00,3,365,2,21,365,365,13.9,365.0,,t,16,39,46,321,08/12/24,79,21,2,4.34,4.56,4.35,4.62,4.49,4.73,4.33,t,194,194,0,0,1.24
3825,36616690,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88002171,151.20329788103012,5,2.0,2.0,4.0,$295.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,7,0,0,4.71,4.57,4.86,4.14,4.43,5.0,4.57,t,179,179,0,0,0.11
3918,38392849,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839964,151.2083809,4,2.0,1.0,2.0,$153.00,2,365,1,3,365,365,2.9,365.0,,t,20,50,80,355,08/12/24,104,23,2,4.23,4.34,3.95,4.56,4.47,4.68,4.32,t,173,11,162,0,1.65
3938,37902626,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.7481295,151.2391836,6,1.0,4.0,4.0,$371.00,3,365,2,21,365,365,14.1,365.0,,t,12,42,72,347,08/12/24,27,0,0,4.37,4.41,4.67,4.81,4.48,4.74,4.37,f,194,194,0,0,0.43
3960,38653733,20241200000000.0,156409670,2017-10-27,f,304.0,545.0,"['email', 'phone']",t,t,Sydney,,-33.86395,151.20505,4,2.0,2.0,2.0,$535.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,17,42,72,347,08/12/24,1,1,0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,f,19,14,5,0,0.09
3975,38784153,20241200000000.0,526140891,2023-07-16,f,123.0,268.0,"['email', 'phone']",t,t,Waverley,,-33.89656,151.26271,2,1.0,1.0,1.0,$105.00,2,1125,2,5,3,1125,3.1,162.6,,t,13,41,50,291,08/12/24,91,9,0,4.62,4.64,4.55,4.77,4.8,4.79,4.58,t,9,9,0,0,1.49
3979,38085356,20241200000000.0,156409670,2017-10-27,f,304.0,545.0,"['email', 'phone']",t,t,Sydney,,-33.86864,151.20559,4,2.0,2.0,3.0,$345.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,0,0,0,,,,,,,,f,19,14,5,0,
3992,38836792,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87715,151.21489,6,2.0,3.0,3.0,$673.00,3,365,2,21,365,365,14.0,365.0,,t,25,28,44,319,08/12/24,56,1,0,4.45,4.7,4.48,4.88,4.71,4.8,4.41,t,194,194,0,0,0.89
4013,38179816,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.82784271,151.22750854492188,4,2.0,2.0,2.0,$269.00,3,365,2,21,365,365,14.3,365.0,,t,18,48,67,342,08/12/24,55,8,1,4.27,4.4,4.07,4.78,4.49,4.82,4.22,t,194,194,0,0,0.86
4017,38220647,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8838731,151.2084937,1,1.0,1.0,1.0,$129.00,4,365,1,3,365,365,2.9,365.0,,t,25,55,85,360,08/12/24,68,19,0,4.44,4.5,4.41,4.78,4.66,4.75,4.38,t,173,11,162,0,1.13
4018,38222830,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8838731,151.2084937,2,1.0,1.0,1.0,$138.00,4,365,1,3,365,365,2.9,365.0,,t,23,53,83,358,08/12/24,74,17,2,4.38,4.5,4.11,4.62,4.38,4.78,4.32,t,173,11,162,0,1.16
4034,38294693,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,2,1.0,1.0,1.0,$143.00,2,365,1,3,365,365,2.9,365.0,,t,29,59,89,364,08/12/24,80,7,0,4.29,4.49,4.34,4.66,4.53,4.88,4.31,t,173,11,162,0,1.26
4035,38294705,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,1,1.0,1.0,1.0,$128.00,2,365,1,3,365,365,2.9,365.0,,t,26,56,86,361,08/12/24,145,37,2,4.52,4.58,4.35,4.77,4.67,4.86,4.56,t,173,11,162,0,2.3
4037,38300739,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,2,1.0,1.0,1.0,$143.00,2,365,1,3,365,365,2.9,365.0,,t,14,44,74,349,08/12/24,189,50,1,4.48,4.66,4.34,4.79,4.68,4.88,4.51,t,173,11,162,0,2.97
4100,39368023,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82627,151.07684,2,1.0,1.0,1.0,$203.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,91,08/12/24,34,0,0,4.56,4.76,4.56,4.82,4.91,4.76,4.53,f,106,106,0,0,0.54
4105,39383203,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79621,151.28742,4,2.0,2.0,2.0,$450.00,3,365,2,21,365,365,13.9,365.0,,t,3,10,40,315,08/12/24,83,7,0,4.27,4.41,4.05,4.41,4.43,4.9,4.2,t,194,194,0,0,1.33
4106,39389229,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8801918,151.1801300048828,2,1.0,0.0,1.0,$151.00,3,365,2,21,365,365,13.9,365.0,,t,16,21,21,295,08/12/24,67,12,2,4.57,4.75,4.6,4.63,4.61,4.79,4.4,t,194,194,0,0,1.07
4154,39524246,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.78947,151.25152,8,3.0,4.0,4.0,$464.00,5,365,5,21,365,365,14.8,365.0,,t,12,26,56,331,08/12/24,24,2,1,4.29,4.33,3.88,4.67,4.25,4.71,4.17,f,194,194,0,0,0.39
4156,39533937,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87922,151.18134,2,1.0,0.0,1.0,$151.00,3,365,2,21,365,365,13.9,365.0,,t,0,0,0,140,08/12/24,61,6,0,4.13,4.48,4.11,4.49,4.34,4.62,4.2,t,194,194,0,0,0.98
4166,39536605,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88762269,151.25782041757654,6,2.0,3.0,3.0,$295.00,1,1125,1,90,1125,1125,66.8,1125.0,,t,0,0,0,156,08/12/24,2,0,0,4.5,5.0,4.0,5.0,4.5,5.0,4.5,t,179,179,0,0,0.03
4195,39588738,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87587,151.21623,4,1.0,2.0,2.0,$212.00,1,1125,1,90,1125,1125,66.8,1125.0,,t,0,0,0,128,08/12/24,9,0,0,5.0,4.78,4.89,5.0,4.78,5.0,4.56,t,179,179,0,0,0.15
4205,40074226,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91871,151.25582,4,2.0,2.0,4.0,$203.00,1,1125,1,5,4,1125,3.6,871.1,,t,0,6,6,210,08/12/24,19,3,0,4.68,4.74,4.42,4.84,4.84,4.89,4.42,t,179,179,0,0,0.38
4250,39738359,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88521,151.25769,4,2.0,2.0,3.0,$265.00,1,1125,1,4,4,1125,3.4,871.1,,t,11,23,50,325,08/12/24,16,5,0,4.63,4.44,4.5,4.75,4.56,5.0,4.56,t,179,179,0,0,0.26
4276,40198709,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87822,151.238419,5,1.0,3.0,4.0,$418.00,1,1125,1,6,3,1125,4.0,866.0,,t,0,0,0,129,08/12/24,16,3,0,4.69,4.63,4.44,4.81,4.81,4.69,4.44,t,179,179,0,0,0.26
4318,40864416,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89859772,151.14476013183594,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,23,53,80,355,08/12/24,76,11,1,4.67,4.72,4.62,4.75,4.62,4.79,4.57,t,194,194,0,0,1.26
4331,40454866,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88582,151.27998,6,2.0,3.0,4.0,$471.00,1,1125,1,5,4,1125,3.6,871.1,,t,2,19,22,217,08/12/24,16,9,2,4.69,4.56,4.5,4.75,4.75,4.88,4.38,t,179,179,0,0,0.83
4335,40886282,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89859772,151.14476013183594,2,1.0,0.0,1.0,$149.00,3,365,3,4,365,365,3.0,365.0,,t,15,45,72,332,08/12/24,71,13,1,4.45,4.65,4.52,4.68,4.49,4.75,4.51,t,194,194,0,0,1.2
4350,40923198,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89695,151.26921,4,2.0,2.0,2.0,$353.00,1,1125,1,4,4,1125,3.5,871.1,,t,3,12,12,186,08/12/24,31,12,1,4.81,4.71,4.65,4.77,4.68,4.9,4.48,t,179,179,0,0,0.69
4362,40563760,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Hunters Hill,,-33.83682,151.17618,2,1.0,0.0,1.0,$124.00,3,365,2,21,365,365,13.9,365.0,,t,12,36,66,341,08/12/24,57,11,1,4.53,4.75,4.68,4.82,4.67,4.91,4.4,t,194,194,0,0,0.96
4370,40954600,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87578265,151.21174209400203,4,2.0,2.0,3.0,$424.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,18,48,78,353,08/12/24,10,0,0,4.4,4.7,4.4,3.9,4.5,4.9,4.4,t,179,179,0,0,0.17
4378,40599358,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87571,151.24028,4,1.0,2.0,3.0,$212.00,1,1125,1,4,4,1125,3.5,871.1,,t,3,28,34,309,08/12/24,69,16,1,4.43,4.39,4.39,4.58,4.68,4.86,4.25,t,179,179,0,0,1.14
4406,41074474,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88019,151.18013,2,1.0,0.0,1.0,$150.00,3,365,2,21,365,365,13.9,365.0,,t,12,39,69,344,08/12/24,53,6,3,4.38,4.6,4.34,4.6,4.28,4.74,4.25,t,194,194,0,0,0.91
4453,40797228,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89692688,151.14639282226562,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,12,42,72,347,08/12/24,47,5,1,4.32,4.55,4.47,4.45,4.26,4.53,4.23,t,194,194,0,0,0.78
4454,40798074,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89692688,151.14639282226562,2,1.0,0.0,1.0,$149.00,3,365,3,4,365,365,3.0,365.0,,t,0,0,9,284,08/12/24,35,3,0,4.2,4.54,4.17,4.69,4.37,4.69,4.14,t,194,194,0,0,0.58
4501,41412598,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82936,151.07602,4,2.0,2.0,2.0,$264.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,41,70,70,08/12/24,5,0,0,4.2,4.8,3.6,4.8,4.8,4.8,4.6,f,106,106,0,0,0.08
4539,42360379,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.8001,151.28941,2,1.0,1.0,1.0,$206.00,3,365,2,21,365,365,13.9,365.0,,t,2,10,27,302,08/12/24,77,16,5,4.45,4.52,4.42,4.49,4.35,4.95,4.26,t,194,194,0,0,1.36
4553,41774098,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.88441,151.20908,1,2.0,1.0,1.0,$91.00,2,365,1,3,1125,1125,2.9,1125.0,,t,20,50,80,355,08/12/24,87,38,2,4.25,4.34,4.0,4.74,4.57,4.67,4.23,t,173,11,162,0,1.47
4576,42595203,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.874336,151.24525594529757,4,,2.0,,,1,1125,1,7,5,1125,5.0,876.1,,t,0,0,0,0,08/12/24,21,8,0,5.0,4.95,5.0,5.0,5.0,5.0,4.9,t,179,179,0,0,0.4
4585,41889794,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79825,151.28333,4,1.0,2.0,2.0,$260.00,3,365,2,21,365,365,13.9,365.0,,t,0,0,0,0,08/12/24,59,1,0,4.42,4.68,4.2,4.73,4.53,4.81,4.37,t,194,194,0,0,1.02
4610,42743699,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91156,151.25729,7,2.0,3.0,4.0,$295.00,1,1125,1,89,2,1125,47.2,917.8,,t,6,21,32,307,08/12/24,13,10,2,4.77,4.85,4.92,5.0,4.69,4.85,4.54,t,179,179,0,0,0.54
4626,42817709,20241200000000.0,526140891,2023-07-16,f,123.0,268.0,"['email', 'phone']",t,t,Woollahra,,-33.87387,151.24684,4,1.0,2.0,2.0,$527.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,30,08/12/24,101,0,0,4.51,4.67,4.69,4.78,4.72,4.75,4.34,f,9,9,0,0,2.06
4754,43200383,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Strathfield,,-33.88425734,151.0710242717904,4,1.0,1.0,2.0,$58.00,90,1125,90,90,30,1125,90.0,946.4,,t,0,21,51,326,08/12/24,1,0,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,t,179,179,0,0,0.02
4813,43439739,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Leichhardt,,-33.85741,151.18755,6,2.0,3.0,4.0,$376.00,3,365,2,21,365,365,13.9,365.0,,t,17,47,71,342,08/12/24,79,20,0,4.78,4.89,4.7,4.86,4.8,4.94,4.61,f,194,194,0,0,1.44
4845,43629261,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87614,151.23454,4,2.0,2.0,2.0,$259.00,1,1125,1,5,4,1125,3.6,871.1,,t,0,16,39,282,08/12/24,23,15,0,5.0,5.0,4.91,4.87,4.87,4.96,4.78,t,179,179,0,0,0.86
4909,44506860,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839036,151.2086619,2,2.0,1.0,1.0,$111.00,1,89,1,3,1125,1125,2.9,1125.0,,t,14,44,74,349,08/12/24,113,34,2,4.43,4.5,4.26,4.71,4.56,4.76,4.52,t,173,11,162,0,2.15
4944,44767665,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92157,151.25589,5,1.5,3.0,4.0,$331.00,1,1125,1,30,30,1125,21.3,946.4,,t,6,23,33,33,08/12/24,30,13,0,4.27,4.5,4.0,4.7,4.63,4.8,4.1,t,179,179,0,0,0.69
4950,45133698,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88150024,151.19740295410156,2,1.0,0.0,0.0,$178.00,3,365,2,21,365,365,13.9,365.0,,t,8,26,56,331,08/12/24,64,13,3,4.42,4.69,4.53,4.58,4.36,4.8,4.45,t,194,194,0,0,1.25
4967,45242534,20241200000000.0,526140891,2023-07-16,f,123.0,268.0,"['email', 'phone']",t,t,Sydney,,-33.87053,151.19798,4,2.0,2.0,3.0,$210.00,2,1125,2,5,3,1125,3.1,162.6,,t,4,18,37,259,08/12/24,91,12,1,4.53,4.71,4.43,4.54,4.64,4.93,4.44,t,9,9,0,0,1.76
4977,45859445,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89859772,151.14476013183594,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,21,44,74,349,08/12/24,52,4,1,4.25,4.4,4.48,4.71,4.4,4.56,4.25,t,194,194,0,0,1.06
4978,45859750,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89692688,151.14639282226562,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,23,30,60,335,08/12/24,33,11,0,4.27,4.73,4.33,4.79,4.15,4.64,4.24,t,194,194,0,0,0.7
4980,45321114,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Waverley,,-33.88804,151.2735261,2,1.0,0.0,1.0,$323.00,2,365,2,21,1125,1125,11.5,1125.0,,t,25,50,50,50,08/12/24,81,14,0,4.21,4.43,4.41,4.54,4.35,4.83,4.32,f,32,32,0,0,1.57
4987,45860053,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89692688,151.14639282226562,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,21,48,78,353,08/12/24,57,22,2,4.61,4.86,4.74,4.7,4.67,4.75,4.47,t,194,194,0,0,1.16
5003,45456622,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Willoughby,,-33.82192,151.19526,4,1.0,2.0,3.0,$202.00,15,1125,3,15,1125,1125,12.8,1125.0,,t,15,15,15,15,08/12/24,15,3,0,4.07,4.4,4.13,3.53,3.8,4.67,4.13,t,111,111,0,0,0.34
5014,45517914,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82768,151.07734,4,2.0,2.0,2.0,$216.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,16,46,76,76,08/12/24,58,10,0,4.53,4.64,4.41,4.47,4.88,4.78,4.47,f,106,106,0,0,1.14
5032,46031477,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88481,151.24424,2,1.0,1.0,1.0,$231.00,90,1125,90,90,30,1125,90.0,946.4,,t,0,13,43,318,08/12/24,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,t,179,179,0,0,0.02
5049,46090131,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Auburn,,-33.8722782,151.0342427,2,2.5,1.0,1.0,$58.00,2,365,1,3,365,365,2.9,365.0,,t,16,43,73,348,08/12/24,0,0,0,,,,,,,,t,173,11,162,0,
5052,46091546,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Fairfield,,-33.8821644,150.9595761,2,1.0,1.0,1.0,$45.00,1,89,1,3,89,89,2.9,89.0,,t,5,35,65,80,08/12/24,36,21,0,4.22,4.53,4.28,4.69,4.56,4.11,4.17,t,173,11,162,0,0.77
5061,46091553,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Fairfield,,-33.88123,150.96059,2,,,,,90,365,90,90,90,90,90.0,90.0,,t,16,17,17,17,08/12/24,32,9,0,4.28,4.38,4.19,4.66,4.41,4.41,4.25,t,173,11,162,0,0.66
5062,46091574,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Fairfield,,-33.88216,150.95958,1,1.0,1.0,1.0,$38.00,90,365,90,90,90,90,90.0,90.0,,t,8,38,68,144,08/12/24,28,3,0,4.21,4.25,4.29,4.54,4.39,4.43,4.0,t,173,11,162,0,0.58
5063,46091576,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Fairfield,,-33.88275,150.96055,1,,,,,90,365,90,90,90,90,90.0,90.0,,t,17,18,18,18,08/12/24,42,11,0,4.38,4.5,4.45,4.74,4.6,4.48,4.48,t,173,11,162,0,0.91
5064,46092204,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Burwood,,-33.8715904,151.1110798,4,3.0,1.0,2.0,$89.00,4,365,1,3,365,365,2.9,365.0,,t,5,32,55,330,08/12/24,42,12,3,4.19,4.26,4.17,4.45,4.33,4.19,4.26,t,173,11,162,0,1.13
5095,45806351,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839607,151.2084766,1,1.0,1.0,1.0,$129.00,2,365,1,3,1125,1125,2.9,1125.0,,t,30,60,90,365,08/12/24,127,41,2,4.25,4.39,4.32,4.65,4.5,4.69,4.21,t,173,11,162,0,2.55
5096,45806613,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8839964,151.2083809,2,2.0,1.0,1.0,$114.00,2,365,1,3,365,365,2.9,365.0,,t,26,56,86,361,08/12/24,108,29,1,4.26,4.31,3.98,4.63,4.44,4.82,4.3,t,173,11,162,0,2.21
5103,46254892,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Willoughby,,-33.7966,151.17938,3,1.0,1.0,2.0,$169.00,3,365,2,4,365,365,3.0,365.0,,t,6,12,40,315,08/12/24,49,14,0,4.2,4.41,4.12,3.78,4.24,4.8,4.16,t,194,194,0,0,0.99
5125,46321809,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82816,151.07533,4,2.0,2.0,2.0,$227.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,16,46,76,76,08/12/24,9,0,0,4.67,4.78,4.78,4.89,4.89,4.89,4.78,f,106,106,0,0,0.18
5154,46758414,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.636502,151.27691152367512,10,,5.0,,,90,1125,90,90,4,1125,90.0,868.6,,t,0,0,0,0,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.04
5156,46398835,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.82044328,151.25096079131353,4,2.0,2.0,3.0,$336.00,15,90,3,15,1125,1125,12.4,1125.0,,t,0,13,27,118,08/12/24,32,8,0,4.72,4.78,4.81,4.78,4.59,4.97,4.5,t,111,111,0,0,0.72
5159,46402103,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82887,151.07526,4,2.0,2.0,2.0,$202.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,16,44,74,75,08/12/24,89,19,1,4.67,4.67,4.47,4.91,4.92,4.79,4.43,f,106,106,0,0,1.8
5161,46762719,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.8789,151.23556,4,1.0,2.0,2.0,$198.00,1,1125,1,5,4,1125,3.6,871.1,,t,0,0,20,295,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.5
5162,46763215,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86824,151.20524281897792,4,,2.0,,,1,1125,1,4,4,1125,3.5,871.1,,t,0,0,0,0,08/12/24,24,20,0,4.79,4.88,4.88,3.58,4.83,5.0,4.71,t,179,179,0,0,1.23
5171,46424609,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86867,151.20541,4,2.0,2.0,2.0,$304.00,1,1125,1,4,4,1125,3.4,871.1,,t,3,3,24,274,08/12/24,32,22,1,4.59,4.66,4.72,3.88,4.66,4.97,4.66,t,179,179,0,0,0.87
5187,46461859,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92071,151.24881,4,1.0,2.0,3.0,$600.00,3,365,2,21,365,365,13.9,365.0,,t,15,30,59,334,08/12/24,62,13,1,4.37,4.52,4.4,4.37,4.21,4.76,4.31,t,194,194,0,0,1.26
5195,46868533,20241200000000.0,156409670,2017-10-27,f,304.0,545.0,"['email', 'phone']",t,t,Sydney,,-33.88197,151.19642,2,1.0,1.0,1.0,$350.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,0,0,0,,,,,,,,f,19,14,5,0,
5211,46513355,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.9212,151.25626,2,,1.0,,,90,1125,90,90,30,1125,90.0,946.4,,t,0,0,0,0,08/12/24,29,7,0,4.69,4.66,4.52,4.79,4.86,4.97,4.66,t,179,179,0,0,0.68
5220,46927884,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.869015,151.204376,5,1.0,1.0,2.0,$370.00,2,365,2,21,1125,1125,11.5,1125.0,,t,23,48,48,48,08/12/24,117,15,0,4.54,4.62,4.54,4.84,4.75,4.88,4.44,f,32,32,0,0,2.42
