,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
199,1852715,20241200000000.0,9182280,2013-02-10,t,4.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.877281,151.224197,4,2.0,2.0,2.0,$288.00,5,40,2,5,10,1125,4.8,1112.4,,t,13,31,47,48,08/12/24,320,40,2,4.82,4.9,4.88,4.96,4.93,4.85,4.77,f,3,3,0,0,2.38
202,1869390,20241200000000.0,9744028,2013-10-31,f,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.06007,151.12647,12,0.0,5.0,7.0,"$1,000.00",90,100,90,90,100,100,90.0,100.0,,t,23,46,76,348,08/12/24,43,5,0,4.93,4.85,4.92,4.97,4.95,4.79,4.77,f,1,1,0,0,0.32
204,1869971,20241200000000.0,6250414,2013-06-05,t,2.0,3.0,['phone'],t,t,Parramatta,,-33.77732,151.08111,2,2.0,1.0,2.0,$70.00,3,30,3,3,30,30,3.0,30.0,,t,24,54,84,155,08/12/24,33,6,0,4.79,4.79,4.73,4.82,4.88,4.85,4.82,f,2,0,2,0,0.24
205,1877472,20241200000000.0,9778258,2013-03-11,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.68909,151.30452,2,,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,416,71,5,4.92,4.95,4.92,4.93,4.96,4.81,4.9,f,1,1,0,0,3.1
206,1886610,20241200000000.0,3699017,2012-09-28,t,1.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.9059,151.25761,2,1.5,1.0,1.0,$272.00,2,100,2,2,1125,1125,2.0,1125.0,,t,16,30,33,244,08/12/24,465,44,3,4.9,4.91,4.81,4.97,4.98,4.9,4.82,t,1,1,0,0,3.47
210,1921224,20241200000000.0,9958007,2013-12-11,f,1.0,2.0,"['email', 'phone']",t,t,Manly,,-33.79035,151.28244,7,2.0,4.0,4.0,"$1,114.00",7,1125,7,7,1125,1125,7.0,1125.0,,t,14,39,46,321,08/12/24,2,0,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.02
211,1967288,20241200000000.0,9846375,2013-06-11,t,1.0,1.0,"['email', 'phone']",t,t,Ryde,,-33.83911,151.12537,3,2.0,2.0,2.0,$215.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,20,31,306,08/12/24,352,31,1,4.82,4.86,4.92,4.86,4.92,4.89,4.81,f,1,1,0,0,2.64
216,1979960,20241200000000.0,10217099,2013-11-23,t,5.0,6.0,"['email', 'phone']",t,t,Sydney,,-33.87688,151.2171,8,2.0,4.0,4.0,$830.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,5,7,12,147,08/12/24,345,56,4,4.74,4.76,4.61,4.93,4.91,4.9,4.65,f,5,5,0,0,2.6
217,1989968,20241200000000.0,10262340,2013-11-25,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.90936,151.23764,4,,2.0,,,2,25,2,3,1125,1125,2.7,1125.0,,t,0,0,0,0,08/12/24,55,6,0,4.84,4.87,4.71,4.91,4.95,4.85,4.64,f,1,1,0,0,0.41
220,1926003,20241200000000.0,29255140,2015-03-13,f,3.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.885448,151.212143,5,,3.0,,,4,30,4,10,1125,1125,4.3,1125.0,,t,0,0,0,0,08/12/24,21,2,0,4.95,4.9,5.0,4.86,4.86,4.95,4.95,f,1,1,0,0,0.16
221,1927075,20241200000000.0,2725108,2012-06-24,f,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.88965988,151.26869201660156,6,2.5,3.0,4.0,$800.00,5,31,1,5,31,31,5.0,31.0,,t,0,11,11,25,08/12/24,16,2,0,4.94,5.0,4.94,5.0,5.0,5.0,5.0,f,1,1,0,0,0.12
224,1941785,20241200000000.0,9674919,2013-10-28,f,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.06333,151.15172,10,3.5,6.0,6.0,"$2,000.00",14,90,14,14,90,90,14.0,90.0,,t,23,53,83,263,08/12/24,8,0,0,5.0,5.0,4.63,5.0,5.0,5.0,4.88,f,1,1,0,0,0.08
225,1945296,20241200000000.0,10062067,2013-11-16,f,2.0,3.0,"['email', 'phone']",t,t,Waverley,,-33.89188,151.26776,4,3.0,2.0,2.0,$900.00,4,21,4,5,21,21,4.0,21.0,,t,14,16,16,23,08/12/24,7,1,0,4.57,4.71,4.43,4.86,4.86,4.86,4.29,f,2,2,0,0,0.07
228,2012777,20241200000000.0,10355323,2013-01-12,t,1.0,1.0,"['email', 'phone']",t,t,Canterbury,,-33.91838,151.11716,8,2.5,3.0,5.0,$292.00,2,90,2,7,90,90,2.1,90.0,,t,6,31,61,204,08/12/24,80,19,1,4.91,4.96,4.91,4.96,4.94,4.61,4.72,f,1,1,0,0,0.61
229,2033151,20241200000000.0,5727462,2013-02-04,f,1.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.88249,151.22749,2,,1.0,,,90,365,90,90,365,365,90.0,365.0,,t,2,7,7,9,08/12/24,116,37,2,4.67,4.71,4.57,4.67,4.79,4.96,4.53,f,1,1,0,0,0.87
230,2047261,20241200000000.0,10113957,2013-11-19,f,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.84725,151.20974,5,,2.0,,,180,180,180,180,180,180,180.0,180.0,,t,13,13,13,13,08/12/24,99,0,0,4.86,4.89,4.83,4.84,4.92,4.88,4.73,f,1,1,0,0,0.74
231,2047577,20241200000000.0,10462380,2013-06-12,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.94056,151.26037,8,2.5,4.0,4.0,"$1,450.00",7,1125,7,10,1125,1125,7.0,1125.0,,t,12,12,12,233,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.02
233,2058631,20241200000000.0,10540179,2013-10-12,t,4.0,7.0,"['email', 'phone']",t,t,Marrickville,,-33.88973,151.17119,2,,,,,3,1124,3,5,1124,1124,3.2,1124.0,,t,0,0,0,1,08/12/24,288,6,0,4.79,4.91,4.83,4.92,4.92,4.85,4.75,f,4,4,0,0,2.16
234,2062003,20241200000000.0,5751656,2013-03-04,t,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.8626,151.16442,3,2.5,2.0,2.0,$183.00,3,35,2,3,35,35,3.0,35.0,,t,0,1,1,62,08/12/24,119,13,2,4.91,4.93,4.9,4.94,4.96,4.8,4.88,f,1,1,0,0,0.91
237,2079278,20241200000000.0,10623677,2013-12-14,f,1.0,1.0,"['email', 'phone']",t,t,Woollahra,,-33.87364,151.23642,4,2.0,2.0,2.0,$540.00,90,365,90,90,365,365,90.0,365.0,,t,30,60,90,365,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
238,3030301,20241200000000.0,11041903,2014-05-01,f,1.0,1.0,"['email', 'phone']",t,t,Rockdale,,-33.92695309,151.1463380665549,4,,2.0,,,7,70,7,7,70,70,7.0,70.0,,t,5,5,5,5,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.1
239,3037737,20241200000000.0,15469257,2014-05-13,f,55.0,105.0,"['email', 'phone']",t,t,Sydney,,-33.88148,151.20238,4,2.0,2.0,3.0,$499.00,90,1124,14,90,1124,1124,88.1,1124.0,,t,29,59,89,364,08/12/24,20,1,1,4.6,4.68,4.5,4.58,4.8,4.85,4.75,f,55,55,0,0,0.16
241,3044911,20241200000000.0,15101286,2014-04-05,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.78562,151.28903,6,2.0,3.0,3.0,$950.00,3,28,3,3,28,28,3.0,28.0,,t,5,22,22,22,08/12/24,20,1,0,5.0,5.0,4.65,4.85,5.0,4.95,4.65,f,1,1,0,0,0.21
242,3096404,20241200000000.0,15748595,2014-05-20,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.78772,151.28623,8,2.0,3.0,4.0,"$1,000.00",90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,72,0,0,4.76,4.75,4.75,4.92,4.94,4.82,4.65,f,1,1,0,0,0.57
252,2167538,20241200000000.0,11059668,2014-06-01,f,1.0,1.0,"['email', 'phone']",t,f,Waverley,,-33.89526,151.24695,5,2.0,3.0,3.0,$650.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,1,0,0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.01
253,3116017,20241200000000.0,15833179,2014-05-21,f,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.84633,151.22426,2,1.5,1.0,0.0,$120.00,10,50,10,10,50,50,10.0,50.0,,t,0,22,22,22,08/12/24,24,0,0,4.63,4.88,4.21,4.96,5.0,4.79,4.71,f,1,1,0,0,0.21
256,3194787,20241200000000.0,3181256,2012-07-08,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.9439621,151.25807189941406,2,,,,,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,08/12/24,12,6,1,4.92,4.83,4.83,4.75,5.0,5.0,4.58,f,2,1,1,0,0.16
260,3209018,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Woollahra,,-33.8831,151.22676,6,2.5,3.0,3.0,$430.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,16,46,137,08/12/24,2,0,0,4.5,5.0,4.0,5.0,5.0,5.0,4.5,f,59,59,0,0,0.02
262,2188156,20241200000000.0,1261500,2011-07-10,t,5.0,7.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87259,151.22414,4,,1.0,,,7,120,5,12,120,120,7.0,120.0,,t,1,4,11,12,08/12/24,301,19,1,4.79,4.89,4.77,4.91,4.92,4.85,4.76,f,5,5,0,0,2.3
263,2203762,20241200000000.0,4378205,2012-11-12,f,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.9061,151.18547,2,2.0,3.0,4.0,$197.00,90,365,2,90,365,365,86.4,365.0,,t,14,44,74,75,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.09
266,2223142,20241200000000.0,11319478,2014-01-15,t,2.0,3.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88846,151.28265,4,,2.0,,,4,356,4,4,356,356,4.0,356.0,,t,1,1,1,1,08/12/24,15,1,0,5.0,4.93,5.0,5.0,5.0,5.0,4.87,t,1,1,0,0,0.13
267,2238586,20241200000000.0,612170,2011-05-22,f,1.0,1.0,"['phone', 'work_email']",t,t,Leichhardt,,-33.8573,151.19404,6,,3.0,,,90,91,90,90,91,91,90.0,91.0,,t,0,0,0,0,08/12/24,70,2,0,4.5,4.7,4.33,4.77,4.9,4.96,4.41,f,1,1,0,0,0.53
269,2264121,20241200000000.0,11027121,2014-05-01,f,1.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.88427244,151.24771915376186,8,3.5,5.0,4.0,"$2,500.00",3,28,3,3,28,28,3.0,28.0,,t,18,32,51,232,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
270,3210925,20241200000000.0,5161389,2013-02-20,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.77642,151.28456,6,2.0,3.0,3.0,$450.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,99,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01
275,3282871,20241200000000.0,6995360,2013-06-19,f,1.0,2.0,"['email', 'phone']",t,f,Waverley,,-33.89775,151.26694,4,2.0,2.0,2.0,$457.00,2,100,1,2,100,100,2.0,100.0,,t,16,26,56,57,08/12/24,17,11,2,4.71,4.82,4.35,4.76,4.88,4.94,4.59,f,1,1,0,0,0.14
278,2285493,20241200000000.0,11675790,2014-01-27,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.78481,151.2754,11,3.0,6.0,6.0,$450.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,7,19,34,288,08/12/24,10,0,0,5.0,4.9,4.9,4.9,4.7,4.7,4.8,f,1,1,0,0,0.08
279,2291780,20241200000000.0,11707721,2014-01-27,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.90643,151.18179,4,2.0,2.0,2.0,$200.00,3,92,3,3,1125,1125,3.0,1125.0,,t,1,25,46,83,08/12/24,118,9,3,4.85,4.92,4.76,4.85,4.95,4.83,4.76,f,1,1,0,0,0.89
283,2316066,20241200000000.0,11677823,2014-01-27,t,2.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.75689,151.28514,5,2.0,2.0,3.0,$188.00,7,1125,1,7,1125,1125,7.0,1125.0,,t,0,0,2,73,08/12/24,48,13,1,4.9,4.87,4.85,4.81,4.91,4.87,4.85,f,1,1,0,0,0.37
284,2326607,20241200000000.0,1110353,2011-04-09,f,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79112,151.27961,9,3.0,5.0,6.0,$609.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,3,4,4,15,08/12/24,18,0,0,4.72,4.83,4.44,5.0,5.0,4.94,4.56,f,1,1,0,0,0.15
290,3335117,20241200000000.0,8294365,2013-08-21,t,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87557995,151.22005891799927,3,,2.0,,,4,10,2,3,10,10,2.4,10.0,,t,0,0,0,0,08/12/24,79,6,1,4.94,4.91,4.89,4.96,4.93,4.98,4.84,f,1,1,0,0,0.88
296,2392859,20241200000000.0,4551633,2013-02-01,t,2.0,3.0,"['email', 'phone']",t,t,Manly,,-33.79456,151.27609,4,2.0,2.0,2.0,$700.00,1,1125,2,2,1125,1125,2.0,1125.0,,t,7,35,56,82,08/12/24,288,18,4,4.91,4.92,4.92,4.98,4.96,4.78,4.84,f,1,1,0,0,2.24
298,2407046,20241200000000.0,283498077,2019-06-08,f,41.0,50.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86752,151.22395,4,2.0,2.0,2.0,$324.00,5,60,2,21,1125,1125,13.6,1125.0,,t,16,39,39,136,08/12/24,52,8,0,4.88,4.89,4.89,4.91,4.91,4.94,4.86,t,40,40,0,0,0.43
300,2438152,20241200000000.0,2486565,2012-05-28,f,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.88823,151.28342,4,2.0,2.0,3.0,$650.00,5,1125,5,5,1125,1125,5.0,1125.0,,t,15,40,70,345,08/12/24,6,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0,0,0.1
304,3405902,20241200000000.0,113874,2010-04-26,f,51.0,161.0,"['email', 'phone']",t,t,Waverley,,-33.8923,151.27109,9,4.0,5.0,4.0,"$1,800.00",7,1125,4,10,1125,1125,6.9,1125.0,,t,14,14,14,159,08/12/24,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,47,47,0,0,0.01
305,3407081,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Waverley,,-33.89742,151.2749,4,,2.0,,,5,90,5,21,1125,1125,10.0,1125.0,,t,0,0,0,0,08/12/24,31,10,1,4.71,4.87,4.65,4.9,4.97,5.0,4.74,f,59,59,0,0,0.26
308,3426001,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Waverley,,-33.89823,151.27226,5,,3.0,,,5,90,5,21,1125,1125,8.6,1125.0,,t,0,0,0,0,08/12/24,12,0,0,4.5,4.58,4.5,4.92,5.0,4.92,4.42,f,59,59,0,0,0.1
309,3479862,20241200000000.0,16844893,2014-06-16,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.73779,151.29851,8,3.0,4.0,6.0,$700.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,6,0,0,4.67,4.67,4.5,4.83,4.83,5.0,4.5,f,1,1,0,0,0.05
311,3489739,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Sydney,,-33.89611,151.21475,4,2.0,2.0,2.0,$303.00,5,90,5,21,90,90,7.8,90.0,,t,12,22,43,44,08/12/24,21,6,1,4.71,4.81,4.9,4.71,4.81,4.86,4.67,f,59,59,0,0,0.17
319,2547558,20241200000000.0,12979499,2014-10-03,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88385,151.17607,4,2.0,2.0,3.0,$361.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,4,22,26,246,08/12/24,322,35,1,4.93,4.96,4.92,4.94,4.97,4.85,4.86,f,1,1,0,0,2.55
321,3499364,20241200000000.0,3046924,2012-07-24,t,96.0,184.0,"['email', 'phone']",t,t,Sydney,,-33.87864,151.21686,4,3.0,0.0,2.0,$200.00,90,1125,90,90,7,1125,90.0,59.0,,t,16,46,76,351,08/12/24,33,4,0,4.76,4.67,4.52,4.91,4.76,4.88,4.48,f,65,65,0,0,0.29
322,3513529,20241200000000.0,17691171,2014-05-07,t,2.0,4.0,"['email', 'phone']",t,t,Pittwater,,-33.62866,151.33636,8,3.5,4.0,0.0,"$1,650.00",2,1125,2,2,1125,1125,2.0,1125.0,,t,11,37,67,342,08/12/24,32,0,0,4.88,4.91,4.53,5.0,4.97,4.91,4.34,f,1,1,0,0,0.26
327,3553797,20241200000000.0,16455934,2014-06-06,f,4.0,9.0,"['email', 'phone']",t,t,North Sydney,,-33.82169,151.20376,2,2.0,1.0,2.0,$136.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,0,0,0,,,,,,,,f,1,0,1,0,
328,3555021,20241200000000.0,4995302,2013-06-02,f,4.0,87.0,"['phone', 'work_email']",t,t,Sydney,,-33.873,151.22775,4,1.5,2.0,2.0,$225.00,90,365,90,90,365,365,90.0,365.0,,t,0,3,33,124,08/12/24,36,1,0,4.39,4.51,4.26,4.31,4.6,4.77,4.29,f,3,3,0,0,0.3
331,2586615,20241200000000.0,13244460,2014-03-17,f,1.0,2.0,"['email', 'phone']",t,t,Mosman,,-33.8205,151.25014,11,,5.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,9,0,0,4.44,4.44,3.67,5.0,5.0,5.0,4.11,f,1,1,0,0,0.07
335,2660996,20241200000000.0,13620608,2014-03-28,f,1.0,1.0,"['email', 'phone']",t,f,Ku-Ring-Gai,,-33.76683,151.14382,2,,,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,5,0,0,4.8,5.0,5.0,4.8,4.8,5.0,4.8,f,1,0,1,0,0.04
336,2672108,20241200000000.0,13679655,2014-03-29,f,1.0,2.0,"['email', 'phone']",t,t,Randwick,,-33.91104,151.25675,8,,4.0,,,4,31,4,4,31,31,4.0,31.0,,t,0,1,1,1,08/12/24,14,3,0,4.86,5.0,4.86,4.86,4.93,5.0,4.64,f,1,1,0,0,0.12
338,2673102,20241200000000.0,13672055,2014-03-29,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90572073,151.18646915238054,2,,1.0,,,5,20,5,5,1125,1125,5.0,1125.0,,t,1,1,1,1,08/12/24,35,0,0,4.86,4.97,4.94,4.97,4.94,4.89,4.86,f,1,1,0,0,0.27
343,3638462,20241200000000.0,18354900,2014-07-18,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.77342,151.27155,9,2.5,4.0,5.0,"$1,500.00",5,14,5,5,14,14,5.0,14.0,,t,4,12,12,51,08/12/24,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,1,1,0,0,0.03
347,2694251,20241200000000.0,13789139,2014-01-04,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.91332,151.24979,2,1.5,1.0,1.0,$190.00,30,120,30,30,120,120,30.0,120.0,,t,0,6,20,173,08/12/24,41,4,0,4.83,4.88,4.78,4.98,4.95,4.85,4.83,f,1,1,0,0,0.34
352,2739990,20241200000000.0,14020607,2014-07-04,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.64745,151.30511,6,4.0,3.0,3.0,$943.00,2,60,1,2,60,60,2.0,60.0,,t,9,31,38,291,08/12/24,163,13,2,4.88,4.9,4.81,4.95,4.92,4.94,4.7,f,1,1,0,0,1.33
353,3668841,20241200000000.0,6751703,2013-05-06,f,1.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.89311,151.27112,4,,2.0,,,3,21,3,3,21,21,3.0,21.0,,t,0,0,0,0,08/12/24,20,1,0,4.8,4.85,4.85,4.9,4.9,4.95,4.6,f,1,1,0,0,0.16
357,3803454,20241200000000.0,2351917,2012-12-05,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90182,151.18166,7,,4.0,,,5,25,5,5,25,25,5.0,25.0,,t,0,0,0,0,08/12/24,3,1,0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,f,2,2,0,0,0.02
359,3817911,20241200000000.0,19628833,2014-07-08,t,3.0,5.0,"['email', 'phone']",t,t,Manly,,-33.79783,151.2661,2,1.5,1.0,1.0,$252.00,3,1125,3,5,1125,1125,3.3,1125.0,,t,2,8,31,306,08/12/24,63,11,2,4.83,4.78,4.73,4.94,4.87,4.9,4.73,f,2,2,0,0,0.64
360,3820441,20241200000000.0,954713,2011-11-08,t,3.0,5.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.76611,151.18298,1,2.0,1.0,1.0,$47.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,1,1,1,1,08/12/24,130,11,5,4.83,4.89,4.84,4.95,4.94,4.68,4.86,f,3,0,3,0,1.04
363,2778276,20241200000000.0,10061304,2013-11-16,f,2.0,3.0,"['email', 'phone']",t,t,Manly,,-33.80081,151.29121,2,,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.06
366,2803416,20241200000000.0,14338876,2014-04-15,f,1.0,1.0,"['email', 'phone']",t,f,Pittwater,,-33.63736,151.28059,6,3.5,4.0,4.0,$860.00,90,90,90,90,90,90,90.0,90.0,,t,27,57,87,177,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
367,2811738,20241200000000.0,14184077,2014-12-04,t,4.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.87278,151.21938,6,2.5,3.0,3.0,$978.00,3,100,3,5,1125,1125,3.0,1125.0,,t,18,48,74,253,08/12/24,227,19,0,4.85,4.93,4.88,4.88,4.93,4.43,4.7,t,1,1,0,0,2.09
371,3872366,20241200000000.0,17573518,2014-02-07,f,1.0,2.0,"['email', 'phone']",t,t,Leichhardt,,-33.87032,151.16296,10,3.0,5.0,5.0,$846.00,5,40,5,5,40,40,5.0,40.0,,t,11,41,71,346,08/12/24,21,4,0,4.67,4.9,4.86,4.95,4.9,4.86,4.76,f,1,1,0,0,0.17
375,2846817,20241200000000.0,2351917,2012-12-05,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.90116,151.18701,4,,2.0,,,90,365,90,90,1125,1125,90.0,1125.0,,t,0,0,0,63,08/12/24,84,10,0,4.86,4.89,4.71,4.92,4.98,4.92,4.79,f,2,2,0,0,0.65
376,2858754,20241200000000.0,14616637,2014-04-23,f,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.83505,151.2155,6,2.0,3.0,4.0,$600.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.02
377,2867572,20241200000000.0,14658382,2014-04-23,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.94419,151.23546,7,2.0,4.0,4.0,$750.00,7,7,1,7,7,7,7.0,7.0,,t,7,7,7,7,08/12/24,7,1,0,5.0,4.33,4.33,4.33,5.0,5.0,5.0,f,1,1,0,0,0.06
379,2899408,20241200000000.0,6280726,2013-07-05,f,1.0,3.0,"['email', 'phone']",t,t,Warringah,,-33.77808,151.2583,10,3.0,5.0,7.0,$599.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,8,0,0,4.88,5.0,5.0,5.0,5.0,4.5,4.83,f,1,1,0,0,0.07
381,2920284,20241200000000.0,11776109,2014-01-30,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79625,151.27488,5,,3.0,,,7,1125,6,7,1125,1125,7.0,1125.0,,t,3,3,3,3,08/12/24,19,9,1,4.95,4.94,5.0,4.94,5.0,4.94,4.76,f,1,1,0,0,0.16
382,3919714,20241200000000.0,20305199,2014-08-20,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.80421,151.28486,8,3.0,5.0,5.0,"$1,350.00",90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
385,3962691,20241200000000.0,20536911,2014-08-25,f,1.0,1.0,"['email', 'phone']",t,f,Waverley,,-33.89497,151.27111,2,,1.0,,,5,30,2,5,1125,1125,5.0,1125.0,,t,1,4,4,4,08/12/24,75,5,0,4.72,4.75,4.41,4.88,4.85,4.9,4.69,f,1,1,0,0,0.61
386,3978880,20241200000000.0,20599174,2014-08-27,,6.0,6.0,['phone'],t,t,Warringah,,-33.77206201,151.2851508984523,6,1.5,3.0,3.0,$600.00,5,60,4,10,60,1000,5.7,90.2,,t,14,38,47,322,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,5,5,0,0,0.02
391,2950400,20241200000000.0,15061497,2014-03-05,f,2.0,2.0,"['email', 'phone']",t,t,Mosman,,-33.84036,151.23257,2,,,,,90,150,90,90,1125,1125,90.0,1125.0,,t,13,14,44,62,08/12/24,81,9,0,4.85,4.79,4.85,4.9,4.88,4.86,4.74,f,2,2,0,0,0.66
392,2952191,20241200000000.0,15061497,2014-03-05,f,2.0,2.0,"['email', 'phone']",t,t,Mosman,,-33.840317,151.233627,2,,,,,90,150,90,90,1125,1125,90.0,1125.0,,t,18,19,49,106,08/12/24,64,0,0,4.73,4.84,4.84,4.94,4.84,4.92,4.75,t,2,2,0,0,0.53
393,2965688,20241200000000.0,11885189,2014-02-02,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89354,151.24873,2,,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,5,5,36,08/12/24,119,2,0,4.81,4.87,4.84,4.91,4.89,4.97,4.76,f,1,1,0,0,0.94
395,4360291,20241200000000.0,22187296,2014-06-10,t,3.0,4.0,"['email', 'phone']",t,t,Mosman,,-33.82913,151.23545,12,3.0,4.0,8.0,"$1,025.00",7,180,7,7,180,180,7.0,180.0,,t,4,23,53,318,08/12/24,17,0,0,4.82,4.76,4.88,4.76,4.76,4.88,4.56,f,3,3,0,0,0.14
